resp,AGE,CRED,INCOME,MILEAGE,GENDER,MRTGI
0,52,659,60,11.428,0,0
0,55,660,70,14.336,0,1
0,55,676,30,18.4,0,1
0,55,669,50,17.515,0,1
0,60,666,20,8.317,0,1
0,64,663,30,13.337,1,1
1,55,672,30,12.164,0,0
0,62,647,50,12.163,1,0
0,60,663,20,18.38,1,0
0,57,642,50,7.109,1,1
0,50,663,30,15.988,0,0
0,53,657,40,11.591,1,0
0,59,666,40,17.529,0,0
0,63,660,20,14.997,0,NA
0,61,675,30,7.845,0,1
0,56,677,40,17.6,1,1
0,62,662,70,11.775,0,1
0,56,661,50,3.381,1,1
0,60,651,40,15.727,0,1
0,62,676,50,11.897,1,0
0,62,655,40,2.828,0,0
0,64,656,20,11.957,1,0
0,62,669,50,3.182,0,1
0,57,657,40,13.357,1,1
0,57,654,20,15.748,1,1
0,58,660,40,1.763,1,0
0,51,658,50,14.582,1,1
0,54,653,40,15.663,1,0
0,52,650,40,10.217,1,0
0,51,671,30,8.084,0,1
0,52,658,40,18.159,0,1
0,63,674,40,9.759,1,0
1,62,664,30,19.919,1,1
0,54,646,40,3.835,1,NA
0,51,660,20,15.34,0,1
0,55,657,40,12.838,0,0
1,50,669,50,7.999,0,0
1,58,671,30,6.31,0,0
0,60,670,40,9.421,1,1
0,54,651,30,2.002,1,1
0,63,674,110,2.412,0,0
0,57,678,50,13.081,0,1
1,54,655,50,5.954,1,1
0,52,666,30,6.271,0,0
0,61,667,40,14.08,1,0
0,58,679,50,7.095,1,1
0,64,648,50,10.588,1,1
0,58,659,20,14.898,1,0
0,60,679,50,19.901,0,0
1,51,674,50,2.566,1,0
1,63,679,20,7.238,1,0
1,64,643,50,9.286,0,0
0,62,665,50,3.058,0,0
0,57,647,30,19.469,1,0
1,52,678,40,5.151,1,1
0,62,664,40,14.04,0,0
1,50,661,50,13.438,1,1
0,60,675,60,14.997,0,1
0,51,677,40,17.876,0,1
0,61,667,40,5.455,0,1
0,64,644,40,17.241,0,1
0,61,647,50,6.606,1,1
1,53,662,40,0.458,0,0
0,63,673,20,16.622,0,1
0,56,672,50,11.763,0,NA
0,59,673,40,0.983,0,0
1,64,668,20,18.832,1,0
0,63,652,50,11.617,0,0
0,54,644,20,13.279,1,1
1,64,643,30,13.702,1,NA
0,57,659,40,9.119,0,0
0,51,670,50,18.134,0,1
0,56,652,30,13.684,1,0
0,52,665,30,2.716,0,1
0,54,659,40,19.953,0,1
0,58,664,40,14.014,0,1
0,63,652,50,9.048,1,0
0,59,646,40,4.751,0,0
0,63,679,30,11.287,1,1
0,62,670,40,18.033,1,0
0,50,679,50,12.855,1,1
0,55,672,50,1.003,1,1
0,64,679,30,18.497,1,0
0,59,674,40,6.374,1,1
0,52,660,50,14.852,1,1
0,61,640,40,13.159,0,0
0,53,656,40,14.309,1,1
0,50,674,40,3.288,1,0
0,53,665,70,10.153,0,0
0,54,671,40,11.453,1,1
1,55,660,40,13.701,1,1
0,59,679,40,11.462,1,0
0,64,655,60,10.402,1,0
0,57,658,20,13.041,0,1
0,65,658,40,19.375,0,1
0,52,673,40,1.629,0,1
0,63,650,50,18.157,0,0
0,58,645,40,19.412,1,1
0,57,650,70,16.703,0,0
0,57,663,50,1.063,1,0
1,53,663,30,18.669,0,1
1,57,673,50,13.671,0,0
0,53,678,20,13.667,1,NA
0,62,668,50,6.428,1,1
0,51,649,40,16.447,1,0
0,61,648,30,10.169,1,0
0,57,678,30,3.336,1,1
0,61,659,110,18.864,1,0
0,55,641,30,0.188,1,0
0,59,642,50,10.451,0,1
0,60,641,30,17.414,1,0
0,62,641,40,7.276,1,0
0,56,655,20,8.788,0,0
0,63,655,50,2.813,0,1
0,52,668,40,8.382,1,1
0,60,672,20,4.028,0,0
0,55,641,30,0.316,1,0
0,60,677,60,1.988,1,NA
0,57,653,40,5.575,0,0
0,55,661,50,13.778,1,1
0,65,648,20,18.417,0,1
0,52,667,40,8.982,0,1
0,54,650,40,17.375,1,1
0,52,655,50,12.937,1,0
0,53,651,30,0.318,0,0
0,54,662,40,6.064,1,1
0,54,665,30,14.915,0,0
0,58,650,70,13.521,1,1
0,54,644,30,5.797,1,1
0,61,676,40,16.47,1,0
0,59,674,20,7.429,0,0
0,60,676,40,2.121,1,1
0,55,669,50,11.885,1,0
0,56,659,40,17.854,1,1
0,50,658,30,17.016,1,1
0,65,675,40,6.847,0,0
0,53,659,50,8.305,1,1
1,57,647,30,10.149,1,0
0,60,653,30,19.06,1,0
0,56,674,20,10.631,1,0
0,52,655,50,11.291,1,1
0,59,645,40,1.556,0,0
1,53,673,50,19.746,1,1
0,57,667,70,5.042,0,0
0,63,646,60,12.28,0,1
0,62,650,40,17.268,1,1
0,55,678,50,12.183,0,1
0,52,676,50,10.035,0,0
0,57,657,40,5.595,1,1
0,62,662,40,16.334,1,0
0,60,672,50,11.425,0,NA
0,60,663,30,6.15,1,1
0,60,663,50,8.425,0,1
0,59,664,70,12.141,1,0
0,60,655,50,10.882,1,1
0,51,668,50,11.062,1,1
0,54,667,20,12.207,0,1
1,53,664,30,16.878,1,1
0,63,645,40,6.685,1,0
0,64,677,110,1.415,1,1
1,64,644,30,7.376,1,0
0,61,678,40,11.986,0,0
0,51,654,30,3.575,0,1
0,55,678,20,5.158,0,0
0,56,649,20,10.987,0,0
0,62,646,30,16.676,1,0
0,59,647,50,16.081,0,NA
0,53,641,40,15.752,1,0
0,62,672,40,18.763,1,NA
0,51,661,50,5.363,1,NA
0,60,678,50,18.415,1,0
0,57,654,50,19.268,0,0
0,53,650,20,15.715,0,1
0,53,647,50,2.719,1,0
0,58,653,50,7.477,0,0
0,57,647,40,11.92,1,0
0,64,665,30,4.547,1,1
0,51,641,20,11.574,0,1
0,56,670,40,16.794,1,1
0,59,650,20,9.216,1,0
0,52,674,40,11.046,1,0
0,62,678,40,15.616,1,1
0,56,657,40,16.815,1,0
0,61,645,40,3.143,1,0
1,57,669,20,11.859,0,0
0,65,657,70,1.806,1,0
0,62,661,50,16.505,1,1
0,51,649,40,1.952,1,0
0,57,671,40,5.465,1,1
0,52,676,40,0.539,0,0
0,60,675,30,14.743,1,0
0,62,674,50,19.361,0,1
0,52,651,30,18.566,0,1
0,61,659,60,19.876,1,0
0,62,655,20,12.565,1,1
0,54,655,40,8.834,1,0
0,54,671,20,6.291,1,1
0,51,665,30,1.738,1,0
0,64,650,50,0.045,0,1
0,52,646,20,0.053,0,1
0,59,658,50,13.66,1,1
0,54,664,70,10.756,1,NA
0,57,667,30,11.515,1,0
0,64,649,50,4.017,0,0
0,54,650,50,11.374,1,0
0,61,668,30,0.665,0,0
0,50,671,40,14.065,1,0
0,56,678,40,10.357,0,0
0,59,658,50,13.787,0,1
0,50,665,20,15.947,1,NA
1,62,664,40,14.698,0,0
0,60,655,70,14.316,0,0
1,51,666,20,12.77,0,0
0,64,656,20,19.625,1,0
0,57,641,50,19.523,1,0
0,54,668,40,14.305,1,0
0,57,665,40,2.256,1,0
0,51,668,30,3.227,1,1
0,64,645,40,17.061,1,0
0,50,659,20,15.795,1,0
0,61,666,70,5.527,1,0
0,58,676,40,12.926,1,1
0,55,672,30,11.425,1,0
1,64,652,40,0.384,0,0
0,54,657,20,18.86,1,0
0,62,667,40,14.452,0,1
0,54,661,20,16.565,1,1
1,58,659,50,0.274,1,0
0,65,678,30,14.902,1,0
0,61,674,20,17.039,0,0
0,58,651,40,4.666,0,0
0,59,678,50,19.38,0,0
0,63,653,50,14.517,1,0
0,61,669,30,16.514,0,0
0,54,669,50,15.53,0,0
0,59,675,40,17.789,0,1
0,56,658,30,18.663,1,0
0,58,642,40,12.354,1,1
0,62,675,40,14.234,1,1
0,59,665,110,10.196,1,0
0,59,677,40,8.32,0,1
1,60,652,20,14.529,0,0
0,55,678,40,10.979,0,1
1,52,668,40,15.236,1,1
0,51,659,40,11.275,0,1
0,60,655,30,17.151,0,0
0,61,676,40,11.152,0,1
0,53,677,40,15.274,1,0
0,65,662,40,5.472,0,1
0,59,660,30,14.906,1,0
0,53,667,40,15.028,1,NA
1,61,652,30,17.138,0,0
0,64,665,110,18.494,1,1
0,62,654,40,16.58,1,1
0,57,664,50,12.633,1,0
0,55,659,30,13.858,0,NA
0,58,667,40,12.781,0,1
0,62,669,20,18.378,1,0
0,51,679,40,12.447,1,0
0,55,650,20,15.74,1,1
0,61,656,40,15.752,0,NA
0,56,673,40,0.202,1,0
0,57,663,40,13.337,1,1
0,52,673,50,19.507,1,0
1,55,666,40,15.251,0,1
0,61,659,60,11.037,1,0
0,55,670,50,0.973,0,0
0,56,647,50,10.346,0,1
0,62,657,70,0.639,0,0
0,63,668,40,10.624,1,0
0,65,668,20,17.299,0,0
0,58,643,40,0.035,1,0
0,62,667,40,12.072,1,NA
0,55,674,60,6.219,1,0
0,62,678,50,18.746,1,0
0,63,668,60,5.543,0,0
0,56,666,40,14.306,1,0
0,56,672,60,10.935,1,1
0,52,643,50,16.748,1,0
0,62,660,20,14.395,1,0
0,58,671,40,14.277,0,0
0,57,661,30,0.023,1,1
0,63,658,40,8.143,0,NA
0,55,649,30,14.221,1,0
0,50,677,50,11.205,0,0
0,57,655,50,14.729,1,1
0,64,664,30,2.968,0,1
0,62,653,20,7.857,1,NA
0,56,641,30,15.746,0,0
1,61,677,30,19.272,0,1
0,58,649,40,13.106,1,0
0,51,646,50,10.814,0,0
1,51,647,30,14.835,0,0
0,50,673,50,11.288,0,0
0,51,650,30,13.141,1,1
0,52,649,40,10.764,0,1
0,50,676,40,17.785,1,0
0,59,647,40,17.918,1,NA
0,50,648,50,19.725,0,1
0,64,652,40,2.684,1,0
0,59,645,50,10.42,0,1
0,64,656,30,12.335,1,NA
0,57,646,40,2.904,0,1
0,59,648,60,12.427,0,1
0,63,653,50,11.51,0,0
0,62,679,70,18.955,0,0
0,56,669,50,17.643,1,0
0,56,674,50,19.329,1,0
0,53,651,40,18.604,1,0
0,52,656,40,2.223,0,0
0,61,652,50,19.006,1,1
0,56,647,40,0.606,0,1
0,61,662,40,1.968,0,1
0,61,653,40,11.736,0,0
0,60,640,40,10.155,1,0
0,63,671,40,12.955,0,1
0,50,671,30,12.079,0,1
0,56,665,50,1.317,1,0
0,62,651,40,6.98,1,0
0,63,675,60,5.176,1,0
0,52,661,30,18.082,1,1
0,61,659,40,15.632,1,1
0,65,670,30,7.582,0,NA
0,56,642,60,15.515,1,1
0,56,649,40,13.894,0,1
1,62,643,20,0.189,0,0
0,56,653,50,19.452,0,0
0,57,672,40,11.695,0,0
0,57,648,30,16.521,0,0
0,55,659,40,13.042,1,1
0,59,641,50,7.739,1,0
0,61,668,30,1.993,1,0
0,61,646,40,17.11,0,0
0,52,678,30,3.854,1,0
0,54,642,50,9.262,0,0
0,54,663,30,17.602,1,1
0,52,661,70,12.102,1,0
0,64,668,40,17.105,0,0
0,58,674,30,15.302,0,1
0,54,645,50,11.776,0,1
0,61,668,40,18.446,1,0
0,50,662,20,19.294,0,0
0,51,650,40,7.102,1,0
0,52,656,60,2.072,0,0
0,53,666,40,19.437,1,0
0,50,660,40,13.452,0,0
0,64,641,40,17,0,0
0,60,655,40,17.719,0,0
0,56,662,20,17.057,0,1
0,64,677,20,18.996,0,1
0,55,649,30,12.82,0,0
0,58,661,50,13.171,0,0
0,59,668,50,5.82,1,1
0,63,641,50,11.005,0,NA
0,55,641,40,18.068,1,0
0,54,669,40,12.686,0,0
0,51,659,40,7.336,0,0
0,54,643,40,11.305,0,1
0,52,652,30,13.118,1,NA
0,56,670,50,13.879,1,1
0,63,640,50,16.518,0,1
1,62,670,30,15.956,0,0
0,53,642,20,12.33,1,0
0,61,678,40,7.393,0,0
0,51,655,30,0.125,1,0
0,64,650,30,3.726,1,0
0,56,668,30,13.872,1,0
0,64,660,40,7.811,1,0
1,63,642,70,18.044,1,0
0,50,661,20,19.778,1,0
0,57,670,40,11.33,1,0
0,51,665,50,16.329,1,1
0,53,661,70,10.929,1,0
0,52,661,50,0.833,0,0
0,52,653,40,3.516,1,0
0,62,675,40,1.97,0,0
0,59,678,40,13.884,1,1
0,57,671,60,3.004,0,0
0,52,670,40,3.883,0,0
0,59,649,40,16.7,1,0
0,54,654,40,19.086,1,0
0,51,669,40,16.56,1,1
0,63,672,50,4.226,1,1
0,55,654,40,2.749,1,1
0,60,642,40,4.174,1,0
1,60,673,50,6.156,0,1
0,61,647,50,10.597,0,0
0,61,666,20,8.912,1,1
0,54,648,40,14.27,1,1
0,55,652,40,13.426,0,1
0,54,665,40,9.388,1,1
0,60,670,50,19.007,0,0
0,59,654,50,3.645,1,0
0,52,664,40,5.916,1,NA
0,62,673,40,19.247,1,0
0,63,643,20,18.507,0,0
0,60,672,40,5.625,0,0
0,60,669,40,1.997,0,1
0,59,644,30,2.5,0,0
0,64,644,40,16.309,1,0
0,61,653,30,7.812,1,0
0,54,655,30,18.614,0,0
0,56,644,30,8.421,0,0
0,50,653,40,16.389,0,0
0,58,650,30,13.632,1,1
0,65,667,70,6.424,1,0
0,59,650,30,12.249,1,1
0,59,647,70,12.928,0,1
0,53,646,50,13.126,1,0
0,57,650,30,7.679,0,0
0,51,644,40,2.2,1,0
0,53,652,60,2.203,1,0
0,64,670,40,9.932,1,1
0,59,657,50,17.508,1,1
0,57,649,50,14.229,1,0
0,61,665,70,12.397,1,1
0,58,653,30,6.374,1,0
0,62,676,30,15.259,0,0
0,57,677,40,16.204,0,0
0,54,649,40,19.925,1,NA
0,51,660,30,0.551,0,1
0,54,678,40,0.091,0,1
0,60,647,40,15.762,1,0
0,51,677,30,11.282,0,0
0,61,663,50,10.323,0,0
0,59,675,50,0.568,0,1
1,63,673,40,15.181,0,0
0,55,653,40,10.256,1,0
0,62,673,40,13.819,0,0
0,56,660,40,5.833,0,1
0,64,672,40,4.351,0,0
0,51,650,50,3.718,1,NA
0,55,655,50,16.382,1,0
0,53,651,40,15.512,1,0
0,50,665,40,8.351,1,1
0,54,663,40,10.932,1,0
0,63,664,20,10.475,0,NA
0,57,641,50,0.237,1,0
0,50,651,30,15.495,1,0
0,64,663,30,12.522,0,0
0,54,646,30,17.169,1,0
1,50,645,40,10.79,0,0
0,53,675,50,14.565,1,1
0,52,671,50,13.326,0,0
0,57,651,40,0.243,1,0
0,61,663,40,19.637,0,0
0,59,645,20,11.035,0,1
0,60,651,40,16.226,1,1
0,64,662,30,17.469,0,0
0,57,679,20,16.324,1,1
0,50,665,40,17.821,1,0
0,54,642,40,12.768,0,1
0,63,679,40,17.068,0,0
0,54,651,30,19.893,0,1
0,56,677,20,17.991,0,0
0,52,657,40,7.198,0,1
1,62,650,70,12.263,0,0
0,57,672,30,8.392,1,1
0,56,675,30,10.912,1,1
0,58,661,40,13.611,0,0
0,57,671,40,18.196,1,0
0,54,643,50,11.344,1,1
0,51,644,50,6.124,0,0
1,59,675,50,7.431,1,0
0,55,650,50,16.54,0,0
0,62,661,50,13.757,1,1
0,57,646,30,14.239,0,1
0,63,647,30,17.149,1,1
0,58,668,30,13.781,1,0
0,56,654,40,13.59,0,1
1,60,656,50,11.072,0,0
0,59,666,50,19.473,1,1
0,63,666,70,16.188,0,0
0,63,675,40,18.392,0,0
0,61,666,40,7.177,1,0
0,64,653,40,10.138,1,1
0,55,676,40,13.671,1,1
0,59,643,50,11.114,1,1
0,56,653,20,19.856,1,1
0,58,669,20,10.776,0,0
0,51,679,40,12.923,0,1
0,54,659,40,4.321,1,1
0,55,673,60,12.405,1,0
0,63,646,30,17.644,0,1
0,64,643,20,10.42,1,1
0,63,675,40,15.602,0,1
1,59,647,50,16.84,1,0
0,51,643,50,14.707,1,0
1,54,642,40,13.953,1,0
0,64,676,40,3.851,1,0
0,51,674,30,0.346,1,1
0,63,647,40,5.563,1,0
0,63,646,20,19.781,1,0
0,54,640,30,14.281,1,0
0,62,668,40,5.234,1,0
0,50,644,50,16.03,0,0
0,64,674,20,14.082,1,0
0,54,648,50,13.867,0,1
0,57,650,30,8.934,0,0
0,51,654,30,18.396,1,0
1,53,649,40,10.854,1,1
0,52,671,40,5.339,1,0
0,51,671,40,19.157,0,1
0,64,669,30,17.919,0,0
0,53,642,20,3.351,1,0
0,52,678,20,1.171,0,0
0,51,671,110,17.998,1,1
0,57,645,50,7.973,0,0
0,54,668,50,14.283,0,0
1,54,662,40,7.799,1,0
0,60,653,30,18.941,1,0
0,58,641,50,6.462,0,1
0,56,660,20,14.568,0,1
0,56,657,50,9.207,1,1
0,59,661,50,11.528,1,0
0,54,648,40,2.489,0,1
0,62,678,40,2.756,1,0
1,62,655,40,14.552,1,0
0,56,676,20,18.989,0,0
0,53,641,40,18.191,0,1
0,62,675,30,17.923,0,0
0,60,678,50,19.04,1,0
0,53,653,40,15.929,0,0
0,54,648,40,11.704,1,0
1,51,671,20,18.102,0,1
0,61,645,50,3.978,0,1
0,62,675,20,19.774,1,0
0,59,675,40,23.374,1,0
0,56,666,60,9.505,1,0
0,56,643,30,1.765,0,0
0,59,650,20,11.137,1,1
0,57,675,50,4.137,0,0
0,53,670,40,9.618,1,0
0,51,677,40,1.158,0,1
0,55,661,50,14.42,1,1
0,57,665,40,12.881,1,0
0,56,677,60,16.729,0,1
0,62,661,110,13.387,1,1
0,61,661,20,10.94,1,1
0,62,654,20,18.286,1,1
0,57,671,50,10.262,0,1
0,60,677,50,7.052,0,1
0,63,643,50,18.398,1,0
0,57,651,40,11.311,1,1
0,57,657,40,0.1,0,0
0,59,649,40,19.502,0,NA
0,53,676,40,8.95,0,1
0,52,679,50,16.915,1,0
1,59,677,40,16.008,1,0
0,65,652,40,15.067,1,0
0,63,676,20,15.211,0,0
0,55,644,30,2.486,1,0
0,62,663,50,10.603,1,0
0,62,662,40,4.831,1,0
0,59,657,40,10.856,0,1
0,58,662,20,14.869,1,1
1,51,642,50,18.037,1,0
0,60,673,50,10.222,0,0
0,51,666,40,9.604,1,0
0,51,670,50,17.429,0,0
0,62,673,20,7.802,0,0
0,51,641,60,18.88,1,0
0,63,665,30,12.674,1,1
0,52,647,40,17.578,0,0
0,53,674,70,1.831,0,1
0,61,643,30,2.214,1,1
0,51,641,50,4.822,1,0
0,53,658,60,16.374,0,1
0,65,642,110,18.53,0,0
0,53,675,50,19.811,1,1
0,58,666,60,14.667,1,1
0,58,674,50,19.218,1,0
0,52,649,50,3.549,0,0
0,57,642,60,5.113,1,0
1,58,660,40,10.983,0,0
0,61,678,40,13.574,1,0
0,52,665,30,12.986,1,0
0,62,656,40,16.344,1,0
0,53,666,40,12.781,1,0
0,58,651,40,4.738,0,0
0,63,643,40,16.593,0,1
0,54,667,20,18.145,0,0
0,57,656,110,4.234,1,0
0,52,644,40,12.937,0,0
0,52,665,50,18.993,1,1
0,63,651,40,14.999,1,1
0,62,654,60,12.581,1,0
0,59,677,110,8.022,0,1
1,52,659,20,4.097,1,0
0,50,647,40,16.13,1,0
0,65,645,50,13.064,1,1
0,53,657,50,11.464,0,1
0,53,667,40,18.847,1,1
0,58,644,60,5.395,0,1
0,53,642,60,11.639,1,NA
0,51,673,110,14.62,0,1
0,50,646,40,17.464,1,0
0,62,664,40,17.866,0,1
0,58,651,40,18.177,0,1
0,61,649,40,9.918,0,1
0,63,660,30,16.582,1,1
1,57,672,40,19.178,1,0
1,56,671,60,19.981,1,0
0,52,652,40,14.398,0,1
1,64,673,60,5.783,1,0
0,55,653,40,19.743,1,0
0,60,669,50,0.25,1,0
0,57,656,60,6.487,1,1
0,63,644,40,18.013,1,0
0,64,651,40,3.587,1,0
0,53,663,40,2.163,1,0
0,58,670,50,14.13,1,0
0,65,644,50,2.119,0,0
0,61,664,60,10.92,1,0
0,64,673,40,11.612,1,0
0,62,672,30,14.778,0,0
0,64,659,20,18.417,0,1
0,62,646,20,11.043,0,0
0,62,672,40,4.445,0,0
0,62,657,40,18.588,1,1
0,51,658,30,0.546,1,0
0,57,653,40,8.764,1,0
0,51,644,30,14.894,0,0
0,64,676,40,3.543,1,0
1,56,657,20,12.435,1,0
0,61,673,30,15.402,1,0
0,58,672,40,7.382,1,1
0,62,660,40,6.989,1,1
0,52,652,20,19.4,0,0
0,58,658,50,15.231,0,1
0,54,655,70,0.6,1,0
0,51,662,40,6.752,1,1
1,63,660,20,19.835,1,1
0,54,668,30,8.952,1,0
0,60,648,60,0.838,1,0
0,52,674,30,14.265,1,0
0,51,642,20,15.292,1,0
0,58,677,20,2.566,1,1
0,57,659,30,16.228,1,1
0,55,664,40,15.041,1,1
0,63,661,60,16.265,0,0
0,53,656,50,5.402,1,1
0,62,648,20,5.675,0,0
0,58,641,40,3.244,0,0
0,56,664,50,12.78,0,0
0,63,656,20,14.807,1,1
0,60,644,40,12.823,1,0
0,60,642,50,19.077,0,1
0,54,673,40,3.385,1,0
0,54,659,50,16.466,1,0
0,58,676,40,13.035,1,1
0,63,647,40,19.314,1,1
0,51,676,40,4,1,0
0,54,667,40,5.102,1,1
0,63,676,30,11.49,0,0
0,56,666,30,8.601,0,0
0,63,671,60,10.33,1,1
0,57,673,40,11.154,1,0
0,65,674,40,10.822,1,0
0,58,675,60,13.328,1,0
0,55,650,20,7.301,0,0
0,59,663,50,14.443,0,0
1,63,647,40,4.517,1,1
0,64,659,40,14.654,1,0
0,54,648,40,8.037,0,0
0,57,658,40,1.973,0,0
1,62,668,50,2.527,1,0
0,65,667,40,16.857,0,0
0,63,658,20,1.514,1,0
0,56,662,20,14.308,0,NA
1,54,661,40,6.234,0,1
0,60,678,40,16.88,1,NA
0,63,646,30,16.408,1,1
0,54,674,20,14.519,1,0
0,50,662,50,10.103,0,0
1,55,647,20,19.117,0,0
0,63,677,40,17.696,1,1
0,52,656,20,14.808,1,0
0,60,675,40,17.195,1,1
0,51,679,30,17.444,1,0
1,60,671,40,14.268,0,0
0,64,650,50,6.071,1,1
0,51,644,20,17.118,1,0
0,55,652,40,10.781,1,1
0,65,670,20,16.141,0,1
0,51,676,30,17.695,0,0
0,51,654,40,17.565,0,1
0,53,676,50,4.707,1,0
0,63,669,30,8.207,1,1
0,54,648,30,14.886,0,0
0,64,660,60,18.318,1,1
0,65,649,50,2.507,0,0
0,52,670,110,11.517,0,1
0,55,676,50,1.356,1,1
1,50,648,20,16.959,1,1
0,64,678,60,17.182,0,0
0,51,650,30,17.981,0,1
0,63,665,30,12.943,0,1
0,61,646,40,2.402,1,1
0,57,670,40,11.359,0,0
0,52,671,30,7.485,0,0
0,53,655,30,13.99,1,1
0,63,646,60,15.736,1,1
0,57,668,20,2.729,0,0
0,56,665,50,10.668,0,0
0,61,663,110,14.639,0,0
0,56,663,20,14.755,1,0
0,64,672,30,10.766,1,0
0,55,650,30,10.35,1,1
0,64,657,40,1.376,0,NA
1,61,655,40,8.243,1,1
0,55,675,50,17.388,1,1
0,50,649,60,12.984,0,1
0,61,673,30,20.57,1,0
0,59,654,30,18.642,0,0
0,51,666,50,19.155,1,0
0,60,661,40,1.209,1,0
0,53,673,50,16.046,1,0
0,50,677,40,6.371,0,0
1,61,659,50,13.419,0,0
0,64,679,40,2.119,1,0
0,55,664,40,17.848,0,1
0,57,676,40,0.329,0,0
1,64,661,20,15.523,0,0
0,57,646,50,14.174,0,1
0,53,649,50,19.617,1,1
0,55,642,40,17.368,0,0
1,64,642,30,14.17,1,0
0,56,671,60,2.791,1,1
0,63,658,30,9.86,0,0
0,55,651,50,5.41,0,1
1,52,658,50,9.844,1,0
0,60,647,40,18.756,0,NA
0,50,659,40,3.764,1,1
1,57,678,70,18.704,0,0
0,60,670,20,18.356,0,0
0,58,656,50,16.513,0,0
0,57,655,20,12.246,1,1
0,59,673,20,15.368,1,0
0,61,640,40,18.49,1,0
0,55,649,40,16.954,1,1
0,61,651,30,19.063,0,1
0,54,648,40,11.278,0,0
0,63,647,30,10.246,0,1
0,51,675,50,8.088,0,0
1,52,656,50,12.385,0,0
0,51,656,30,13.645,1,1
0,62,650,60,3.923,0,1
0,60,678,30,9.392,0,0
0,54,661,40,10.855,1,1
0,63,669,40,18.641,1,1
0,62,665,50,8.727,1,1
0,63,642,40,8.145,0,NA
0,57,642,40,14.099,1,1
0,58,647,40,6.905,0,1
1,54,679,40,18.996,0,0
1,60,675,40,12.23,0,0
0,57,678,40,19.069,0,0
0,58,676,50,16.682,1,0
0,56,670,50,18.809,1,0
0,56,677,110,12.969,1,NA
1,61,645,20,13.71,1,0
0,63,666,30,5.484,0,1
0,61,642,30,18.129,0,0
0,51,645,40,16.76,1,0
0,63,649,40,19.881,0,0
0,59,678,40,12.571,0,0
1,57,665,50,36.307,1,NA
0,61,654,20,14.296,0,0
0,64,655,50,0.636,1,0
0,50,656,40,4.014,0,0
1,62,669,40,4.358,0,1
0,64,666,50,9.794,1,1
0,57,647,40,2.601,0,1
1,50,643,50,19.468,1,0
0,52,663,50,14.72,1,0
0,52,664,50,14.575,1,0
0,62,640,20,13.633,1,0
0,56,669,20,13.121,1,0
0,61,653,60,11.714,1,1
0,53,678,40,19.182,1,0
0,63,678,30,8.605,0,1
0,55,670,30,18.325,1,0
1,53,669,40,3.471,1,0
0,59,660,50,17.4,1,1
0,64,645,40,14.182,0,0
0,57,673,40,6.671,1,0
0,51,656,60,12.615,1,1
0,62,673,40,0.125,0,1
0,50,676,40,7.568,0,0
0,50,672,50,10.416,1,1
0,63,653,50,18.706,1,0
0,51,675,40,2.653,1,1
0,58,678,30,8.674,1,0
0,65,652,40,9.156,1,1
0,50,663,50,15.195,1,0
1,53,670,50,18.324,0,0
0,63,658,30,11.555,1,0
0,64,660,30,1.769,0,0
1,56,660,50,4.364,1,0
0,55,665,60,12.217,0,1
0,61,646,70,10.889,1,0
0,60,669,50,11.795,1,0
0,62,668,50,18.554,0,1
0,57,675,60,12.869,0,NA
1,62,641,40,6.457,1,0
0,57,649,30,19.134,0,0
1,52,662,20,0.891,1,1
1,61,670,30,10.197,1,1
0,64,660,30,12.265,1,0
0,61,646,50,13.279,0,0
0,51,652,30,13.703,0,1
0,51,662,50,3.686,1,1
1,51,665,70,11.388,0,0
0,57,678,30,15.525,0,1
1,62,642,20,8.049,0,1
0,53,645,30,1.812,0,1
0,54,657,40,17.395,0,0
0,64,667,20,13.075,0,0
0,53,664,20,17.37,0,0
1,55,655,50,11.998,1,1
0,52,640,30,19.32,1,0
0,64,665,40,17.399,0,0
0,56,657,40,19.118,0,0
0,59,651,40,19.612,0,0
0,63,641,50,8.429,1,1
0,51,672,40,18.456,1,1
0,50,661,20,2.98,1,0
0,54,668,40,16.973,1,0
0,54,660,50,1.022,1,0
0,57,662,40,11.492,1,0
0,64,647,40,8.47,1,1
0,62,679,30,11.732,1,0
1,56,654,20,18.868,1,0
0,59,663,70,19.149,0,0
0,56,645,20,12.562,0,0
1,54,643,50,10.816,0,1
0,53,649,70,15.708,0,1
0,65,654,20,14.593,1,1
0,61,644,50,1.095,1,1
1,60,667,40,18.167,0,0
0,57,676,40,19,0,0
0,53,675,20,10.135,0,0
0,54,651,40,6.954,0,1
0,51,668,30,18.368,1,0
0,52,671,50,18.669,1,1
1,55,673,40,3.811,1,0
1,57,661,30,6.423,0,1
0,53,669,40,16.048,1,1
0,63,670,60,7.02,0,0
0,54,676,40,17.426,0,0
0,56,640,50,3.255,0,1
0,53,655,70,7.68,0,0
0,64,640,50,10.546,0,NA
0,59,659,60,19.56,0,1
0,52,669,20,11.34,0,0
0,62,669,20,19.813,0,0
0,54,663,20,7.344,0,0
0,57,661,60,14.415,1,0
0,52,673,70,10.009,1,0
0,58,677,40,4.664,1,1
0,57,665,40,1.422,1,0
0,63,659,50,19.864,0,0
0,53,648,20,12.855,0,1
1,55,657,30,14.04,1,1
0,54,665,40,19.142,1,1
0,56,663,30,10.861,1,NA
0,62,676,30,18.189,1,1
0,55,657,20,17.24,0,1
0,50,646,70,2.588,0,1
